gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
PRPSAP2,Blood Vessel,PRPSAP2.rds,450,1227,3244,0,437,0,1190.74888888889,1124.5,2.88850023825292e-26,-1.44460023235933,0.000300546408880109,-583.031464248822,-582.932613046868,-637.875486340248,-637.875486340248,1,1,0,0,72,73,72,100,0,0,72,1,72,72,100,0,0,0,72,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-588.269283004533,-0.529753143888229,0.914847088471106,-582.932570699327,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,73,72,100,72,1,73,73,1,100,100,1,73,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRPSAP2,Muscle,PRPSAP2.rds,477,1227,3295,0,386,0,551.800838574424,510,7.42828496347661e-19,-0.987521533526774,0.000308145631606749,-637.911632000893,-637.911687405437,-676.186523626109,-676.186523626109,1,1,0,0,66,66,66,100,0,0,66,1,66,66,100,0,0,0,66,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-643.104832791134,-0.0454191155521357,0.942102417974638,-637.911613068834,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,66,66,100,66,1,66,66,1,100,100,1,66,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRPSAP2,Nerve,PRPSAP2.rds,354,1227,3245,0,436,0,1945.87570621469,1816,2.6765897140931e-16,-0.969817688652483,-0.521499757589595,-470.402957104424,-470.417574317984,-501.677677137138,-501.658658586283,1,1,0,0,80,81,80,100,0,0,80,1,80,80,100,0,0,0,80,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-475.533808655265,-0.0366392405001079,0.933178448152375,-470.403484149333,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,80,80,100,80,1,80,81,0.987654320987654,98.7654320987654,100,1,80,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPSAP2,Testis,PRPSAP2.rds,211,1227,3141,0,540,0,2540.50710900474,2402,4.74666452373841e-14,-0.990391794919674,0.000285198943288378,-273.220663629477,-273.091948522297,-298.753293732085,-298.753293732085,1,1,0,0,79,78,78,98.7341772151899,1,1.26582278481013,78,1,78,78,98.7341772151899,0,0,0,78,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-277.647059058771,0.0743527042293408,1.06474449914901,-272.068719042961,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,72,72,91.1392405063291,72,1,72,78,0.923076923076923,92.3076923076923,100,1,72,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRPSAP2,Thyroid,PRPSAP2.rds,390,1227,3221,0,460,0,1937.16153846154,1849.5,2.32245144814936e-24,-0.964814413483168,0.000297119307788307,-502.646401379194,-502.646497659656,-552.739928256339,-552.739928256339,1,1,0,0,68,68,68,100,0,0,68,1,68,68,100,0,0,0,68,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-507.966650796433,-0.0357325549079519,0.929081858575216,-502.646404449431,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,68,68,100,68,1,68,68,1,100,100,1,68,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRR12,Liver,PRR12.rds,140,1811,4725,0,708,0,860.028571428572,797,1.4552849894211e-11,-0.772239793375746,-0.0028912196588351,-176.447367358005,-176.72277574287,-189.173187190883,-188.971310144935,1,1,1,1,11,12,11,100,0,0,11,1,11,11,100,0,0,0,11,0,0,0,0,0,6,12,5,5,83.3333333333333,1,16.6666666666667,1,5,5,83.3333333333333,0,0,0,5,0,5,0,100,1,0,0,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,1,-184.475835751644,-0.0928729060867681,0.679366887288978,-176.48276047796,TRUE,1,0,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,12,11,100,11,1,12,12,1,100,100,1,12,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PRR12,Nerve,PRR12.rds,354,1811,5043,0,390,0,3930.24011299435,3725.5,8.43898343315995e-11,-0.849169419721534,0.000481580937616855,-481.789245263801,-482.129627569654,-501.658658586283,-501.658658586283,1,1,0,0,18,22,18,100,0,0,18,1,18,18,100,0,0,0,16,2,0,2,0,11.1111111111111,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-488.652533816256,-0.0297100752276833,0.819459344493851,-481.80348949729,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,19,18,100,18,1,19,22,0.863636363636364,86.3636363636364,100,1,19,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRR12,Pituitary,PRR12.rds,201,1811,4818,0,615,0,6381.07960199005,5975,3.82870440463136e-10,-0.943671024380308,0.000448055787956037,-266.617362711283,-266.746932216569,-284.564180354963,-284.564180354963,1,1,0,0,26,32,26,100,0,0,26,1,26,26,100,0,0,0,26,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-273.01207096048,-0.0574056685063056,0.886265355874002,-266.623184779152,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,27,26,100,26,1,27,32,0.84375,84.375,100,1,27,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRR12,Thyroid,PRR12.rds,390,1811,5107,0,326,0,4791.79743589744,4453,5.08453064429789e-16,-0.956801859443431,0.000491116959437932,-512.227665975423,-511.602635386951,-552.739928256339,-552.739928256339,2,2,0,0,39,40,36,92.3076923076923,3,7.69230769230769,36,2,36,36,92.3076923076923,0,0,0,24,12,0,12,0,33.3333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-525.010368256662,-0.00517501060517134,0.951626848838259,-512.160781421343,TRUE,2,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,42,39,100,39,2,38,44,0.863636363636364,95,90.4761904761905,2,38,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PRR13,Blood Vessel,PRR13.rds,450,1643,4693,0,236,0,4238.98222222222,3837.5,1.76051374215885e-13,-1.03481752195523,0.000454463962569207,-611.166746149594,-611.233048219342,-637.875486340248,-637.875486340248,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-620.576589038762,-0.0561480066237436,0.978669515331489,-611.170478968183,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRR15L,Testis,PRR15L.rds,211,1855,4838,0,727,0,266.165876777251,222,5.3424191594674e-10,-0.278961812517935,0.000444479474026593,-280.51019499435,-280.432920062276,-298.753293732085,-298.753293732085,1,1,0,0,42,54,42,100,0,0,42,1,42,41,97.6190476190476,1,2.38095238095238,2.38095238095238,26,16,0,16,0,38.0952380952381,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-286.144208786275,-0.00527404930591047,0.273687763212024,-280.505505674659,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,48,42,100,42,1,42,60,0.7,77.7777777777778,87.5,1,42,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
PRR29,Thyroid,PRR29.rds,390,1451,4072,0,281,0,485.210256410256,412,4.56031930324597e-09,-0.727714896031216,0.000390543364119367,-537.211332210223,-537.366656905906,-552.739928256339,-552.739928256339,1,1,0,0,13,12,12,92.3076923076923,1,7.69230769230769,12,1,12,12,92.3076923076923,0,0,0,11,1,0,1,0,8.33333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-544.134880355032,-0.0237222994006743,0.703992596630542,-537.218046415166,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,15,13,100,13,1,12,15,0.8,100,80,1,12,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PRR9,Testis,PRR9.rds,211,2052,5348,0,808,0,222.421800947867,209,2.72637364023606e-09,-0.354601873365084,0.000491115195586644,-281.843354856157,-281.84472044133,-298.753293732085,-298.753293732085,1,1,0,0,39,43,39,100,0,0,39,1,39,39,100,0,0,0,28,11,0,11,0,28.2051282051282,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-287.60929219592,-0.0092683940358711,0.345333479329213,-281.843476309146,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,41,39,100,39,1,41,43,0.953488372093023,95.3488372093023,100,1,41,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
PRSS53,Liver,PRSS53.rds,140,1075,2932,0,293,0,1035.39285714286,845,8.99888106595861e-14,-1.00292375428998,0.000276706302315688,-170.64385583406,-170.645396578915,-198.010960576874,-198.010960576874,1,1,0,0,21,21,21,100,0,0,21,1,21,21,100,0,0,0,21,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-177.032927923648,-0.115615018320995,0.887308735968986,-170.643819767922,TRUE,1,0,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,21,21,100,21,1,21,21,1,100,100,1,21,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PRUNE2,Spleen,PRUNE2.rds,146,2474,6385,0,1037,0,1234.82191780822,1047.5,4.87718670230389e-09,0.315183140258455,0.000582745950339358,-190.620147079293,-189.929309093497,-206.524356731918,-206.524356731918,1,1,0,0,20,23,20,100,0,0,20,1,20,15,75,5,25,25,1,19,0,19,0,95,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-197.155280390991,0.0737048231859774,-0.241478317072477,-190.504869174799,TRUE,1,0,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,23,20,100,20,1,23,23,1,100,100,1,23,TRUE,TRUE,FALSE,TRUE,FALSE,12,A,1
PSMA6,Muscle,PSMA6.rds,477,2128,5995,0,389,0,8608.06289308176,7693,2.32425779645625e-09,-0.716343418321003,0.000576193031065486,-659.862435119765,-660.212836201256,-676.186523626109,-676.186523626109,1,1,0,0,19,23,19,100,0,0,19,1,19,19,100,0,0,0,18,1,0,1,0,5.26315789473684,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-666.323374184536,-0.0309104647875529,0.68543295353345,-659.878594229907,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,20,19,100,19,1,20,23,0.869565217391304,86.9565217391305,100,1,20,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PSMB9,Thyroid,PSMB9.rds,390,11785,32774,0,2581,0,1010.36923076923,863.5,8.81176224218016e-09,-0.900197951682117,0.00312656675760081,-537.304405716583,-537.614735838454,-552.739928256339,-552.739928256339,1,1,0,0,27,29,27,100,0,0,27,1,27,27,100,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-545.130897077703,-0.0288223071154334,0.871375644566683,-537.316099145102,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,27,27,100,27,1,27,29,0.931034482758621,93.1034482758621,100,1,27,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PSORS1C2,Testis,PSORS1C2.rds,211,9345,24812,0,3223,0,207.535545023697,192,1.99059998306821e-10,-0.468153406015517,0.00230417622390178,-278.839629023119,-278.972819666483,-298.753293732085,-298.753293732085,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-289.826111045822,-0.0134652777582005,0.454688128257317,-278.846404262755,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PSPH,Adipose Tissue,PSPH.rds,470,2476,6843,0,585,0,410.221276595745,363,1.0098818745061e-24,-0.544147741619895,0.000650688531322885,-614.323858291943,-614.127287660025,-666.254030580006,-666.254030580006,1,1,0,0,4,3,3,75,1,25,3,1,3,3,75,0,0,0,2,1,0,1,0,33.3333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-623.431481372803,-0.02655146817267,0.517596273447225,-614.307355731886,TRUE,1,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,4,4,100,4,1,3,4,0.75,100,75,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
PSPH,Blood,PSPH.rds,435,2476,6772,0,656,0,219.149425287356,71,6.34362865576926e-11,-0.566010030804932,0.000640109780079001,-596.506349485437,-596.902972373617,-616.591585743734,-616.591585743734,1,1,0,0,9,10,9,100,0,0,9,1,9,9,100,0,0,0,2,1,0,1,6,11.1111111111111,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-604.503119726355,-0.0694119843137742,0.496598046491158,-596.590503824347,TRUE,1,0,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,10,9,100,9,1,10,10,1,100,100,1,10,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
PSPH,Blood Vessel,PSPH.rds,450,2476,6852,0,576,0,318.993333333333,281,5.14434506223515e-38,-1.01679492913195,0.000652029499406126,-555.162297788842,-555.165457855975,-637.875486340248,-637.875486340248,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-564.961260005937,-0.056741911557765,0.960053017574182,-555.162473275479,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Brain,PSPH.rds,257,2476,6567,0,861,0,785.322957198444,746,1.97074158761739e-13,-0.962238455095473,0.000609565434501747,-337.731739753772,-337.798950141597,-364.023368393417,-364.023368393417,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-347.01783578229,-0.10253063804447,0.859707817051003,-337.73900530982,TRUE,1,0,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Breast,PSPH.rds,269,2476,6749,0,679,0,412.405204460967,380,2.89069140452857e-14,-0.992119658114234,0.000636682857475535,-353.036453013017,-353.082439514803,-381.05037875085,-381.05037875085,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-361.795463483875,-0.0636637128889674,0.928455945225267,-353.039378368254,TRUE,1,0,0,0.937186253003572,0.0592567595904155,0.00355698740601229,0.937186253003572,0.0592567595904155,0.00355698740601229,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Colon,PSPH.rds,332,2476,6760,0,668,0,440.237951807229,403.5,2.17853319667347e-14,-0.999113716336922,-0.193585390743749,-441.903829137678,-441.933482013879,-470.447452619034,-470.442356744422,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-451.389466418734,-0.0821339379634196,0.916979778373502,-441.906239595873,TRUE,1,0,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323349,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Esophagus,PSPH.rds,412,2476,6789,0,639,0,540.473300970874,465.5,7.17610942129339e-09,-0.343526070635562,0.00064264272168657,-568.36087098468,-568.26243750133,-583.956285315508,-583.956285315508,1,1,0,0,7,5,5,71.4285714285714,2,28.5714285714286,5,1,5,5,71.4285714285714,0,0,0,1,0,0,0,4,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-576.550513792873,-0.00276199255495158,0.340764078080611,-568.350409154194,TRUE,1,0,0,0.95128087890051,0.0481670003127524,0.000552120786737723,0.95128087890051,0.0481670003127524,0.000552120786737723,7,7,100,7,1,5,7,0.714285714285714,100,71.4285714285714,1,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PSPH,Heart,PSPH.rds,331,2476,6744,0,684,0,419.972809667674,391,1.12862131160267e-12,-0.976100012747679,0.000635937874449155,-444.358651368257,-444.469679081337,-469.023434530328,-469.023434530328,1,1,0,0,2,3,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-453.855052219562,-0.0941192719108699,0.881980740836809,-444.369578538783,TRUE,1,0,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281138,0.0877991270187996,0.00479175370006282,2,2,100,2,1,2,3,0.666666666666667,66.6666666666667,100,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PSPH,Muscle,PSPH.rds,477,2476,6775,0,653,0,278.662473794549,231,6.19909295980694e-57,-1.32459114599817,0.000640556769440082,-549.815125956965,-549.814891169887,-676.186523626109,-676.186523626109,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-560.268647881207,-0.364040897694281,0.960550248303889,-549.812674566207,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Nerve,PSPH.rds,354,2476,6733,0,695,0,551.672316384181,495,2.46275771859521e-16,-0.994472246089742,0.000634298910995312,-468.38695160905,-468.415987616616,-501.658658586283,-501.658658586283,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-478.320398561359,-0.0362334614854944,0.958238784604248,-468.388017168201,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSPH,Pancreas,PSPH.rds,180,2476,6613,0,815,0,388.488888888889,347,3.2426286790179e-13,-0.973312013193748,0.000616419295909054,-228.772426961511,-228.828240512981,-254.767090693266,-254.767090693266,1,1,0,0,3,4,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-238.196571881659,-0.0428244561348663,0.930487557058882,-228.774916153154,TRUE,1,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,3,3,100,3,1,3,4,0.75,75,100,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
PSPH,Testis,PSPH.rds,211,2476,6581,0,847,0,1055.71090047393,974,4.52379363477372e-40,-0.976872321011683,0.000611651393001012,-210.467447913746,-210.468015607416,-298.753293732085,-298.753293732085,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-221.09540892379,-0.0359052896889125,0.940967031322771,-210.467466559131,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSRC1,Liver,PSRC1.rds,140,1951,4955,0,898,0,190.721428571429,118,1.83497644220071e-28,-0.920011774775617,0.000447607851015164,-136.200613213895,-136.252400045748,-198.010960576874,-198.010960576874,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-146.525263196713,-0.114161376229731,0.805850398545886,-136.206443494074,TRUE,1,0,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
PSRC1,Pituitary,PSRC1.rds,201,1951,5060,0,793,0,438.213930348259,412,8.45852569382652e-10,-0.125459899236148,0.00046325290270488,-266.691887789112,-266.532228419023,-284.564180354963,-284.564180354963,1,1,0,0,5,5,5,100,0,0,5,1,5,4,80,1,20,20,1,0,4,4,0,80,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-274.916689984473,-0.0582119838211384,0.0672479154150096,-266.691847848401,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,5,5,100,5,1,5,5,1,100,100,1,5,TRUE,TRUE,FALSE,TRUE,FALSE,12,A,1
